"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"HC","HC-CN","53.332575","36.7631","DKT","DKT-PA","54.98194444","36.53555556","0.727272727272727","0.272727272727273"
"HC","HC-CN","53.332575","36.7631","H","H-PA","53.51537389","30.50747583","0.7","0.3"
"HC","HC-CN","53.332575","36.7631","HC","HC-CA","53.332575","36.7631","0.6","0.4"
"HC","HC-D","53.332575","36.7631","AK","AK-JPA","47.32492222","32.55781389","0.375","0.625"
"HC","HC-D","53.332575","36.7631","AR","AR-SW","53.40545556","29.86275833","0.333333333333333","0.666666666666667"
"HC","HC-D","53.332575","36.7631","AT","AT-PA","44.75538889","38.21327778","0.636363636363636","0.363636363636364"
"HC","HC-D","53.332575","36.7631","B","B-B","54.40972222","28.64277778","0.428571428571429","0.571428571428571"
"HC","HC-D","53.332575","36.7631","BC","BC-D","53.332575","36.7631","0","1"
"HC","HC-D","53.332575","36.7631","CA","CA-PABW","51.445895","35.60760056","0.375","0.625"
"HC","HC-D","53.332575","36.7631","CB1","CB1-PBW","49.9787","35.7806","0.333333333333333","0.666666666666667"
"HC","HC-D","53.332575","36.7631","CB2","CB2-BBP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"HC","HC-D","53.332575","36.7631","CB2","CB2-BCP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"HC","HC-D","53.332575","36.7631","CB2","CB2-MCP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"HC","HC-D","53.332575","36.7631","CB2","CB2-MRP","48.505855","32.221305","0.5","0.5"
"HC","HC-D","53.332575","36.7631","CB2","CB2-PB","48.505855","32.221305","0.25","0.75"
"HC","HC-D","53.332575","36.7631","CB2","CB2-SP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"HC","HC-D","53.332575","36.7631","CM","CM-PB","48.555928","32.224015","0.166666666666667","0.833333333333333"
"HC","HC-D","53.332575","36.7631","CM","CM-RB","48.555928","32.224015","0.571428571428572","0.428571428571428"
"HC","HC-D","53.332575","36.7631","CS","CS-BC","47.26","32.62","0.333333333333333","0.666666666666667"
"HC","HC-D","53.332575","36.7631","CS","CS-BR","47.26","32.62","0.625","0.375"
"HC","HC-D","53.332575","36.7631","CS","CS-JPA","47.26","32.62","0.375","0.625"
"HC","HC-D","53.332575","36.7631","CS","CS-SRC","47.26","32.62","0.166666666666667","0.833333333333333"
"HC","HC-D","53.332575","36.7631","DKT","DKT-PA","54.98194444","36.53555556","0.375","0.625"
"HC","HC-D","53.332575","36.7631","H","H-PA","53.51537389","30.50747583","0.8","0.2"
"HC","HC-D","53.332575","36.7631","HC","HC-CA","53.332575","36.7631","0.7","0.3"
"HC","HC-D","53.332575","36.7631","HC","HC-CN","53.332575","36.7631","0.7","0.3"
"HF","HF-24k","45.47444444","36.99444444","AK","AK-JPA","47.32492222","32.55781389","0.555555555555556","0.444444444444444"
"HF","HF-24k","45.47444444","36.99444444","AR","AR-SW","53.40545556","29.86275833","0.75","0.25"
"HF","HF-24k","45.47444444","36.99444444","AT","AT-PA","44.75538889","38.21327778","0.636363636363636","0.363636363636364"
"HF","HF-24k","45.47444444","36.99444444","B","B-B","54.40972222","28.64277778","0.777777777777778","0.222222222222222"
"HF","HF-24k","45.47444444","36.99444444","BC","BC-D","53.332575","36.7631","0.666666666666667","0.333333333333333"
"HF","HF-24k","45.47444444","36.99444444","CA","CA-PABW","51.445895","35.60760056","0.555555555555556","0.444444444444444"
"HF","HF-24k","45.47444444","36.99444444","CB1","CB1-PBW","49.9787","35.7806","0.75","0.25"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-BBP","48.505855","32.221305","0.625","0.375"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-BCP","48.505855","32.221305","0.625","0.375"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-MCP","48.505855","32.221305","0.625","0.375"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-MRP","48.505855","32.221305","0.285714285714286","0.714285714285714"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-PB","48.505855","32.221305","0.6","0.4"
"HF","HF-24k","45.47444444","36.99444444","CB2","CB2-SP","48.505855","32.221305","0.777777777777778","0.222222222222222"
"HF","HF-24k","45.47444444","36.99444444","CM","CM-PB","48.555928","32.224015","0.625","0.375"
"HF","HF-24k","45.47444444","36.99444444","CM","CM-RB","48.555928","32.224015","0.571428571428572","0.428571428571428"
"HF","HF-24k","45.47444444","36.99444444","CS","CS-BC","47.26","32.62","0.75","0.25"
"HF","HF-24k","45.47444444","36.99444444","CS","CS-BR","47.26","32.62","0.428571428571429","0.571428571428571"
"HF","HF-24k","45.47444444","36.99444444","CS","CS-JPA","47.26","32.62","0.555555555555556","0.444444444444444"
"HF","HF-24k","45.47444444","36.99444444","CS","CS-SRC","47.26","32.62","0.777777777777778","0.222222222222222"
"HF","HF-24k","45.47444444","36.99444444","DKT","DKT-PA","54.98194444","36.53555556","0.555555555555556","0.444444444444444"
"HF","HF-24k","45.47444444","36.99444444","H","H-PA","53.51537389","30.50747583","0.666666666666667","0.333333333333333"
"HF","HF-24k","45.47444444","36.99444444","HC","HC-CA","53.332575","36.7631","0.555555555555556","0.444444444444444"
"HF","HF-24k","45.47444444","36.99444444","HC","HC-CN","53.332575","36.7631","0.7","0.3"
"HF","HF-24k","45.47444444","36.99444444","HC","HC-D","53.332575","36.7631","0.666666666666667","0.333333333333333"
"HF","HF-P","45.47444444","36.99444444","AK","AK-JPA","47.32492222","32.55781389","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","AR","AR-SW","53.40545556","29.86275833","0.666666666666667","0.333333333333333"
"HF","HF-P","45.47444444","36.99444444","AT","AT-PA","44.75538889","38.21327778","0.583333333333333","0.416666666666667"
"HF","HF-P","45.47444444","36.99444444","B","B-B","54.40972222","28.64277778","0.7","0.3"
"HF","HF-P","45.47444444","36.99444444","BC","BC-D","53.332575","36.7631","0.444444444444444","0.555555555555556"
"HF","HF-P","45.47444444","36.99444444","CA","CA-PABW","51.445895","35.60760056","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","CB1","CB1-PBW","49.9787","35.7806","0.666666666666667","0.333333333333333"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-BBP","48.505855","32.221305","0.555555555555556","0.444444444444444"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-BCP","48.505855","32.221305","0.555555555555556","0.444444444444444"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-MCP","48.505855","32.221305","0.555555555555556","0.444444444444444"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-MRP","48.505855","32.221305","0.25","0.75"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-PB","48.505855","32.221305","0.4","0.6"
"HF","HF-P","45.47444444","36.99444444","CB2","CB2-SP","48.505855","32.221305","0.7","0.3"
"HF","HF-P","45.47444444","36.99444444","CM","CM-PB","48.555928","32.224015","0.555555555555556","0.444444444444444"
"HF","HF-P","45.47444444","36.99444444","CM","CM-RB","48.555928","32.224015","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","CS","CS-BC","47.26","32.62","0.666666666666667","0.333333333333333"
"HF","HF-P","45.47444444","36.99444444","CS","CS-BR","47.26","32.62","0.375","0.625"
"HF","HF-P","45.47444444","36.99444444","CS","CS-JPA","47.26","32.62","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","CS","CS-SRC","47.26","32.62","0.555555555555556","0.444444444444444"
"HF","HF-P","45.47444444","36.99444444","DKT","DKT-PA","54.98194444","36.53555556","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","H","H-PA","53.51537389","30.50747583","0.6","0.4"
"HF","HF-P","45.47444444","36.99444444","HC","HC-CA","53.332575","36.7631","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","HC","HC-CN","53.332575","36.7631","0.5","0.5"
"HF","HF-P","45.47444444","36.99444444","HC","HC-D","53.332575","36.7631","0.444444444444444","0.555555555555556"
"HF","HF-P","45.47444444","36.99444444","HF","HF-24k","45.47444444","36.99444444","0.444444444444444","0.555555555555556"
"KH","KH-BB","52.06511333","29.88179778","AK","AK-JPA","47.32492222","32.55781389","0.625","0.375"
"KH","KH-BB","52.06511333","29.88179778","AR","AR-SW","53.40545556","29.86275833","0","1"
"KH","KH-BB","52.06511333","29.88179778","AT","AT-PA","44.75538889","38.21327778","0.7","0.3"
"KH","KH-BB","52.06511333","29.88179778","B","B-B","54.40972222","28.64277778","0.714285714285714","0.285714285714286"
"KH","KH-BB","52.06511333","29.88179778","BC","BC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"KH","KH-BB","52.06511333","29.88179778","CA","CA-PABW","51.445895","35.60760056","0.625","0.375"
"KH","KH-BB","52.06511333","29.88179778","CB1","CB1-PBW","49.9787","35.7806","0","1"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-BBP","48.505855","32.221305","0.2","0.8"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-BCP","48.505855","32.221305","0.2","0.8"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-MCP","48.505855","32.221305","0.5","0.5"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-MRP","48.505855","32.221305","0.75","0.25"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"KH","KH-BB","52.06511333","29.88179778","CB2","CB2-SP","48.505855","32.221305","0.5","0.5"
"KH","KH-BB","52.06511333","29.88179778","CM","CM-PB","48.555928","32.224015","0.2","0.8"
"KH","KH-BB","52.06511333","29.88179778","CM","CM-RB","48.555928","32.224015","0.666666666666667","0.333333333333333"
"KH","KH-BB","52.06511333","29.88179778","CS","CS-BC","47.26","32.62","0","1"
"KH","KH-BB","52.06511333","29.88179778","CS","CS-BR","47.26","32.62","0.714285714285714","0.285714285714286"
"KH","KH-BB","52.06511333","29.88179778","CS","CS-JPA","47.26","32.62","0.625","0.375"
"KH","KH-BB","52.06511333","29.88179778","CS","CS-SRC","47.26","32.62","0.2","0.8"
"KH","KH-BB","52.06511333","29.88179778","DKT","DKT-PA","54.98194444","36.53555556","0.625","0.375"
"KH","KH-BB","52.06511333","29.88179778","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"KH","KH-BB","52.06511333","29.88179778","HC","HC-CA","53.332575","36.7631","0.777777777777778","0.222222222222222"
"KH","KH-BB","52.06511333","29.88179778","HC","HC-CN","53.332575","36.7631","0.9","0.1"
"KH","KH-BB","52.06511333","29.88179778","HC","HC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"KH","KH-BB","52.06511333","29.88179778","HF","HF-24k","45.47444444","36.99444444","0.75","0.25"
"KH","KH-BB","52.06511333","29.88179778","HF","HF-P","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"KH","KH-BBR","52.06511333","29.88179778","AK","AK-JPA","47.32492222","32.55781389","0.7","0.3"
"KH","KH-BBR","52.06511333","29.88179778","AR","AR-SW","53.40545556","29.86275833","0.333333333333333","0.666666666666667"
"KH","KH-BBR","52.06511333","29.88179778","AT","AT-PA","44.75538889","38.21327778","0.5","0.5"
"KH","KH-BBR","52.06511333","29.88179778","B","B-B","54.40972222","28.64277778","0.777777777777778","0.222222222222222"
"KH","KH-BBR","52.06511333","29.88179778","BC","BC-D","53.332575","36.7631","0.5","0.5"
"KH","KH-BBR","52.06511333","29.88179778","CA","CA-PABW","51.445895","35.60760056","0.7","0.3"
"KH","KH-BBR","52.06511333","29.88179778","CB1","CB1-PBW","49.9787","35.7806","0.333333333333333","0.666666666666667"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-BBP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-BCP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-MCP","48.505855","32.221305","0.625","0.375"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-MRP","48.505855","32.221305","0.666666666666667","0.333333333333333"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-PB","48.505855","32.221305","0.6","0.4"
"KH","KH-BBR","52.06511333","29.88179778","CB2","CB2-SP","48.505855","32.221305","0.625","0.375"
"KH","KH-BBR","52.06511333","29.88179778","CM","CM-PB","48.555928","32.224015","0.428571428571429","0.571428571428571"
"KH","KH-BBR","52.06511333","29.88179778","CM","CM-RB","48.555928","32.224015","0.571428571428572","0.428571428571428"
"KH","KH-BBR","52.06511333","29.88179778","CS","CS-BC","47.26","32.62","0.333333333333333","0.666666666666667"
"KH","KH-BBR","52.06511333","29.88179778","CS","CS-BR","47.26","32.62","0.625","0.375"
"KH","KH-BBR","52.06511333","29.88179778","CS","CS-JPA","47.26","32.62","0.7","0.3"
"KH","KH-BBR","52.06511333","29.88179778","CS","CS-SRC","47.26","32.62","0.428571428571429","0.571428571428571"
"KH","KH-BBR","52.06511333","29.88179778","DKT","DKT-PA","54.98194444","36.53555556","0.7","0.3"
"KH","KH-BBR","52.06511333","29.88179778","H","H-PA","53.51537389","30.50747583","0.666666666666667","0.333333333333333"
"KH","KH-BBR","52.06511333","29.88179778","HC","HC-CA","53.332575","36.7631","0.7","0.3"
"KH","KH-BBR","52.06511333","29.88179778","HC","HC-CN","53.332575","36.7631","0.818181818181818","0.181818181818182"
"KH","KH-BBR","52.06511333","29.88179778","HC","HC-D","53.332575","36.7631","0.5","0.5"
"KH","KH-BBR","52.06511333","29.88179778","HF","HF-24k","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"KH","KH-BBR","52.06511333","29.88179778","HF","HF-P","45.47444444","36.99444444","0.6","0.4"
"KH","KH-BBR","52.06511333","29.88179778","KH","KH-BB","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","AK","AK-JPA","47.32492222","32.55781389","0.285714285714286","0.714285714285714"
"KH","KH-BRPW","52.06511333","29.88179778","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"KH","KH-BRPW","52.06511333","29.88179778","AT","AT-PA","44.75538889","38.21327778","0.6","0.4"
"KH","KH-BRPW","52.06511333","29.88179778","B","B-B","54.40972222","28.64277778","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","BC","BC-D","53.332575","36.7631","0.166666666666667","0.833333333333333"
"KH","KH-BRPW","52.06511333","29.88179778","CA","CA-PABW","51.445895","35.60760056","0.285714285714286","0.714285714285714"
"KH","KH-BRPW","52.06511333","29.88179778","CB1","CB1-PBW","49.9787","35.7806","0.5","0.5"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-BBP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-BCP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-MCP","48.505855","32.221305","0","1"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-MRP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-PB","48.505855","32.221305","0.375","0.625"
"KH","KH-BRPW","52.06511333","29.88179778","CB2","CB2-SP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","CM","CM-PB","48.555928","32.224015","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","CM","CM-RB","48.555928","32.224015","0.5","0.5"
"KH","KH-BRPW","52.06511333","29.88179778","CS","CS-BC","47.26","32.62","0.5","0.5"
"KH","KH-BRPW","52.06511333","29.88179778","CS","CS-BR","47.26","32.62","0.75","0.25"
"KH","KH-BRPW","52.06511333","29.88179778","CS","CS-JPA","47.26","32.62","0.285714285714286","0.714285714285714"
"KH","KH-BRPW","52.06511333","29.88179778","CS","CS-SRC","47.26","32.62","0.333333333333333","0.666666666666667"
"KH","KH-BRPW","52.06511333","29.88179778","DKT","DKT-PA","54.98194444","36.53555556","0.285714285714286","0.714285714285714"
"KH","KH-BRPW","52.06511333","29.88179778","H","H-PA","53.51537389","30.50747583","0.9","0.1"
"KH","KH-BRPW","52.06511333","29.88179778","HC","HC-CA","53.332575","36.7631","0.8","0.2"
"KH","KH-BRPW","52.06511333","29.88179778","HC","HC-CN","53.332575","36.7631","0.666666666666667","0.333333333333333"
"KH","KH-BRPW","52.06511333","29.88179778","HC","HC-D","53.332575","36.7631","0.166666666666667","0.833333333333333"
"KH","KH-BRPW","52.06511333","29.88179778","HF","HF-24k","45.47444444","36.99444444","0.625","0.375"
"KH","KH-BRPW","52.06511333","29.88179778","HF","HF-P","45.47444444","36.99444444","0.555555555555556","0.444444444444444"
"KH","KH-BRPW","52.06511333","29.88179778","KH","KH-BB","52.06511333","29.88179778","0.5","0.5"
"KH","KH-BRPW","52.06511333","29.88179778","KH","KH-BBR","52.06511333","29.88179778","0.625","0.375"
"KH","KH-BW","52.06511333","29.88179778","AK","AK-JPA","47.32492222","32.55781389","0.625","0.375"
"KH","KH-BW","52.06511333","29.88179778","AR","AR-SW","53.40545556","29.86275833","0","1"
"KH","KH-BW","52.06511333","29.88179778","AT","AT-PA","44.75538889","38.21327778","0.7","0.3"
"KH","KH-BW","52.06511333","29.88179778","B","B-B","54.40972222","28.64277778","0.714285714285714","0.285714285714286"
"KH","KH-BW","52.06511333","29.88179778","BC","BC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"KH","KH-BW","52.06511333","29.88179778","CA","CA-PABW","51.445895","35.60760056","0.625","0.375"
"KH","KH-BW","52.06511333","29.88179778","CB1","CB1-PBW","49.9787","35.7806","0","1"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-BBP","48.505855","32.221305","0.2","0.8"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-BCP","48.505855","32.221305","0.2","0.8"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-MCP","48.505855","32.221305","0.5","0.5"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-MRP","48.505855","32.221305","0.75","0.25"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"KH","KH-BW","52.06511333","29.88179778","CB2","CB2-SP","48.505855","32.221305","0.5","0.5"
"KH","KH-BW","52.06511333","29.88179778","CM","CM-PB","48.555928","32.224015","0.2","0.8"
"KH","KH-BW","52.06511333","29.88179778","CM","CM-RB","48.555928","32.224015","0.666666666666667","0.333333333333333"
"KH","KH-BW","52.06511333","29.88179778","CS","CS-BC","47.26","32.62","0","1"
"KH","KH-BW","52.06511333","29.88179778","CS","CS-BR","47.26","32.62","0.714285714285714","0.285714285714286"
"KH","KH-BW","52.06511333","29.88179778","CS","CS-JPA","47.26","32.62","0.625","0.375"
"KH","KH-BW","52.06511333","29.88179778","CS","CS-SRC","47.26","32.62","0.2","0.8"
"KH","KH-BW","52.06511333","29.88179778","DKT","DKT-PA","54.98194444","36.53555556","0.625","0.375"
"KH","KH-BW","52.06511333","29.88179778","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"KH","KH-BW","52.06511333","29.88179778","HC","HC-CA","53.332575","36.7631","0.777777777777778","0.222222222222222"
"KH","KH-BW","52.06511333","29.88179778","HC","HC-CN","53.332575","36.7631","0.9","0.1"
"KH","KH-BW","52.06511333","29.88179778","HC","HC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"KH","KH-BW","52.06511333","29.88179778","HF","HF-24k","45.47444444","36.99444444","0.75","0.25"
"KH","KH-BW","52.06511333","29.88179778","HF","HF-P","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"KH","KH-BW","52.06511333","29.88179778","KH","KH-BB","52.06511333","29.88179778","0","1"
"KH","KH-BW","52.06511333","29.88179778","KH","KH-BBR","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"KH","KH-BW","52.06511333","29.88179778","KH","KH-BRPW","52.06511333","29.88179778","0.5","0.5"
"KH","KH-RB","52.06511333","29.88179778","AK","AK-JPA","47.32492222","32.55781389","0.428571428571429","0.571428571428571"
"KH","KH-RB","52.06511333","29.88179778","AR","AR-SW","53.40545556","29.86275833","0.4","0.6"
"KH","KH-RB","52.06511333","29.88179778","AT","AT-PA","44.75538889","38.21327778","0.555555555555556","0.444444444444444"
"KH","KH-RB","52.06511333","29.88179778","B","B-B","54.40972222","28.64277778","0.5","0.5"
"KH","KH-RB","52.06511333","29.88179778","BC","BC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"KH","KH-RB","52.06511333","29.88179778","CA","CA-PABW","51.445895","35.60760056","0.428571428571429","0.571428571428571"
"KH","KH-RB","52.06511333","29.88179778","CB1","CB1-PBW","49.9787","35.7806","0.4","0.6"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-BBP","48.505855","32.221305","0.5","0.5"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-BCP","48.505855","32.221305","0.5","0.5"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-MCP","48.505855","32.221305","0.2","0.8"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-MRP","48.505855","32.221305","0.571428571428572","0.428571428571428"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"KH","KH-RB","52.06511333","29.88179778","CB2","CB2-SP","48.505855","32.221305","0.2","0.8"
